	variable	value	class
783	XG1	1.383	Severe covid
784	XG1	1.103	Severe covid
785	XG1	0.871	Severe covid
786	XG1	1.197	Severe covid
787	XG1	1.051	Severe covid
788	XG1	1.174	Severe covid
789	XG1	0.988	Severe covid
790	XG1	0.949	Severe covid
791	XG1	0.982	Severe covid
792	XG1	0.854	Severe covid
793	XG1	0.726	Severe covid
794	XG1	1.203	Severe covid
795	XG1	1.105	Severe covid
796	XG1	0.785	Severe covid
797	XG1	0.0	Severe covid
798	XG1	0.921	Severe covid
799	XG1	0.735	Severe covid
800	XG1	0.697	Severe covid
801	XG1	0.627	Severe covid
802	XG1	1.086	Severe covid
803	XG1	0.904	Severe covid
804	XG1	2.464	Severe covid
805	XG1	1.167	Severe covid
806	XG1	0.824	Severe covid
807	XG1	0.788	Severe covid
808	XG1	1.035	Severe covid
809	XG1	1.343	Severe covid
810	XG1	0.0	Severe covid
811	XG1	0.0	Severe covid
812	XG1	0.761	Severe covid
813	XG1	0.513	Severe covid
814	XG1	0.847	Severe covid
815	XG1	0.0	Severe covid
816	XG1	0.491	Severe covid
817	XG1	0.0	Severe covid
818	XG1	0.963	Severe covid
819	XG1	0.614	Severe covid
820	XG1	0.0	Severe covid
821	XG1	0.625	Severe covid
822	XG1	1.017	Severe covid
823	XG1	0.678	Severe covid
824	XG1	0.0	Severe covid
825	XG1	0.838	Severe covid
826	XG1	0.807	Severe covid
827	XG1	0.751	Severe covid
828	XG1	0.802	Severe covid
829	XG1	0.0	Severe covid
830	XG1	0.86	Severe covid
831	XG1	1.434	Severe covid
832	XG1	1.102	Severe covid
833	XG1	1.006	Severe covid
834	XG1	0.458	Severe covid
835	XG1	0.0	Severe covid
836	XG1	0.778	Severe covid
837	XG1	1.116	Severe covid
838	XG1	0.784	Severe covid
839	XG1	0.93	Severe covid
840	XG1	0.0	Severe covid
841	XG1	0.733	Severe covid
842	XG1	1.09	Severe covid
843	XG1	1.988	Severe covid
844	XG1	0.913	Severe covid
845	XG1	0.909	Severe covid
846	XG1	0.0	Severe covid
847	XG1	1.411	Severe covid
848	XG1	1.022	Severe covid
849	XG1	0.0	Severe covid
850	XG1	1.168	Severe covid
851	XG1	0.0	Severe covid
852	XG1	0.904	Severe covid
853	XG1	1.159	Severe covid
854	XG1	1.061	Severe covid
855	XG1	0.828	Severe covid
856	XG1	0.888	Severe covid
857	XG1	1.002	Severe covid
858	XG1	1.137	Severe covid
859	XG1	0.997	Severe covid
860	XG1	1.004	Severe covid
861	XG1	0.926	Severe covid
862	XG1	0.895	Severe covid
863	XG1	0.87	Severe covid
864	XG1	0.617	Severe covid
865	XG1	0.814	Severe covid
866	XG1	0.907	Severe covid
867	XG1	0.912	Severe covid
868	XG1	1.133	Severe covid
869	XG1	1.147	Severe covid
870	XG1	0.94	Severe covid
871	XG1	0.721	Severe covid
872	XG1	0.888	Severe covid
873	XG1	1.057	Severe covid
874	XG1	1.282	Severe covid
875	XG1	0.774	Severe covid
876	XG1	1.012	Severe covid
877	XG1	0.821	Severe covid
878	XG1	1.147	Severe covid
879	XG1	1.003	Severe covid
880	XG1	1.206	Severe covid
881	XG1	0.895	Severe covid
882	XG1	0.0	Severe covid
883	XG1	1.067	Severe covid
884	XG1	1.013	Severe covid
885	XG1	0.0	Severe covid
886	XG1	1.151	Severe covid
887	XG1	0.824	Severe covid
888	XG1	0.753	Severe covid
889	XG1	0.0	Severe covid
890	XG1	0.0	Severe covid
891	XG1	0.0	Severe covid
892	XG1	0.819	Severe covid
893	XG1	1.834	Severe covid
894	XG1	0.0	Severe covid
895	XG1	0.0	Severe covid
896	XG1	0.861	Severe covid
897	XG1	1.448	Severe covid
898	XG1	1.005	Severe covid
899	XG1	0.751	Severe covid
900	XG1	0.629	Severe covid
901	XG1	0.766	Severe covid
902	XG1	0.882	Severe covid
903	XG1	0.985	Severe covid
904	XG1	0.803	Severe covid
905	XG1	0.827	Severe covid
906	XG1	0.0	Severe covid
907	XG1	0.913	Severe covid
908	XG1	2.398	Severe covid
909	XG1	1.133	Severe covid
910	XG1	0.0	Severe covid
911	XG1	0.85	Severe covid
912	XG1	1.055	Severe covid
913	XG1	12.408	Severe covid
914	XG1	0.913	Severe covid
915	XG1	0.958	Severe covid
916	XG1	0.0	Severe covid
917	XG1	0.0	Severe covid
918	XG1	0.793	Severe covid
919	XG1	0.0	Severe covid
920	XG1	0.665	Severe covid
921	XG1	0.668	Severe covid
922	XG1	0.0	Severe covid
923	XG1	0.0	Severe covid
924	XG1	1.412	Severe covid
925	XG1	0.728	Severe covid
926	XG1	0.911	Severe covid
927	XG1	0.942	Severe covid
928	XG1	4.131	Severe covid
929	XG1	1.199	Severe covid
930	XG1	0.967	Severe covid
931	XG1	0.836	Severe covid
932	XG1	0.904	Severe covid
933	XG1	1.18	Severe covid
934	XG1	0.0	Severe covid
935	XG1	1.124	Severe covid
936	XG1	0.896	Severe covid
937	XG1	1.826	Severe covid
938	XG1	1.004	Severe covid
939	XG1	1.114	Severe covid
940	XG1	0.888	Severe covid
941	XG1	1.032	Severe covid
942	XG1	0.0	Severe covid
943	XG1	1.034	Severe covid
944	XG1	0.0	Severe covid
945	XG1	0.868	Severe covid
946	XG1	0.861	Severe covid
947	XG1	0.996	Severe covid
948	XG1	0.547	Severe covid
949	XG1	1.259	Severe covid
950	XG1	0.933	Severe covid
951	XG1	1.042	Severe covid
952	XG1	0.0	Severe covid
953	XG1	1.287	Severe covid
954	XG1	1.061	Severe covid
955	XG1	1.114	Severe covid
956	XG1	0.934	Severe covid
957	XG1	0.0	Severe covid
958	XG1	0.699	Severe covid
959	XG1	0.0	Severe covid
960	XG1	1.179	Severe covid
961	XG1	1.074	Severe covid
962	XG1	0.754	Severe covid
963	XG1	0.923	Severe covid
964	XG1	0.943	Severe covid
965	XG1	1.124	Severe covid
966	XG1	0.836	Severe covid
967	XG1	0.849	Severe covid
968	XG1	0.0	Severe covid
969	XG1	0.0	Severe covid
970	XG1	0.676	Severe covid
971	XG1	0.849	Severe covid
972	XG1	0.0	Severe covid
973	XG1	1.074	Severe covid
974	XG1	0.882	Severe covid
975	XG1	0.0	Severe covid
976	XG1	0.951	Severe covid
977	XG1	0.778	Severe covid
978	XG1	1.104	Severe covid
979	XG1	1.402	Severe covid
980	XG1	0.81	Severe covid
981	XG1	1.039	Severe covid
982	XG1	0.983	Severe covid
983	XG1	0.67	Severe covid
984	XG1	0.685	Severe covid
985	XG1	0.73	Severe covid
986	XG1	0.991	Severe covid
987	XG1	0.0	Severe covid
988	XG1	1.004	Severe covid
989	XG1	0.0	Severe covid
990	XG1	0.981	Severe covid
991	XG1	1.092	Severe covid
992	XG1	1.327	Severe covid
993	XG1	0.759	Severe covid
994	XG1	1.152	Severe covid
995	XG1	0.857	Severe covid
996	XG1	1.124	Severe covid
997	XG1	21.299573191248882	Severe covid
998	XG1	17.603120561910778	Severe covid
999	XG1	21.0651204232601	Severe covid
1000	XG1	16.988798218215717	Severe covid
1001	XG1	19.578106485800348	Severe covid
1002	XG1	17.667612600402922	Severe covid
1003	XG1	17.534928454523374	Severe covid
1004	XG1	22.868777066762032	Severe covid
1005	XG1	17.637829233986675	Severe covid
1006	XG1	19.8628061751617	Severe covid
1007	XG1	17.283826809784486	Severe covid
1008	XG1	17.313750646170774	Severe covid
1009	XG1	18.7905092842519	Severe covid
1010	XG1	18.792387885028592	Severe covid
1011	XG1	24.660517271713758	Severe covid
1012	XG1	28.966037773073758	Severe covid
1013	XG1	24.036410251755296	Severe covid
1014	XG1	17.670922334879144	Severe covid
1015	XG1	17.06870809454614	Severe covid
1016	XG1	19.796371584976928	Severe covid
1017	XG1	23.630441558057303	Severe covid
1018	XG1	21.499303954443956	Severe covid
1019	XG1	18.92508660800195	Severe covid
1020	XG1	25.567130975374827	Severe covid
1021	XG1	18.122081821289385	Severe covid
1022	XG1	18.271633571409982	Severe covid
1023	XG1	21.46396370888869	Severe covid
1024	XG1	24.844468728719487	Severe covid
1025	XG1	22.955832124888556	Severe covid
1026	XG1	22.791103554485034	Severe covid
1027	XG1	18.54594685009858	Severe covid
1028	XG1	18.565794031428414	Severe covid
1029	XG1	24.375975906479926	Severe covid
1030	XG1	20.976545070172335	Severe covid
1031	XG1	18.06254472878729	Severe covid
1032	XG1	20.53064803678123	Severe covid
1033	XG1	25.49446926188286	Severe covid
1034	XG1	19.032340895837283	Severe covid
1035	XG1	28.68937324182721	Severe covid
1036	XG1	19.149729911447807	Severe covid
1037	XG1	19.734249841380542	Severe covid
1038	XG1	29.59470559419251	Severe covid
1039	XG1	15.461382394642609	Severe covid
1040	XG1	18.78376950961898	Severe covid
1041	XG1	18.386239185428593	Severe covid
1042	XG1	26.136558748286237	Severe covid
1043	XG1	25.63616347432716	Severe covid
1044	XG1	22.70189527979235	Severe covid
1045	XG1	22.836569343723472	Severe covid
1046	XG1	28.318106536484013	Severe covid
1047	XG1	28.09613041435777	Severe covid
1048	XG1	24.938898375078562	Severe covid
1049	XG1	14.454433473186064	Severe covid
1050	XG1	24.539438808676497	Severe covid
1051	XG1	20.954308061494743	Severe covid
1052	XG1	27.936423086489334	Severe covid
1053	XG1	15.626968263029193	Severe covid
1054	XG1	18.488774366567984	Severe covid
1055	XG1	15.707440022552401	Severe covid
1056	XG1	14.645942795191825	Severe covid
1057	XG1	14.315481561901764	Severe covid
1058	XG1	13.90580610045438	Severe covid
1059	XG1	16.10339026890998	Severe covid
1060	XG1	14.13547195126448	Severe covid
1061	XG1	17.51207588839583	Severe covid
1062	XG1	17.994586073671773	Severe covid
1063	XG1	14.967176557243816	Severe covid
1064	XG1	17.29596338512265	Severe covid
1065	XG1	15.68304000449565	Severe covid
1066	XG1	18.276149969436617	Severe covid
1067	XG1	22.200503687007984	Severe covid
1068	XG1	19.636231527005688	Severe covid
1069	XG1	20.66175668173884	Severe covid
1070	XG1	23.173300775477276	Severe covid
1071	XG1	20.63309234284283	Severe covid
1072	XG1	18.980903101133478	Severe covid
1073	XG1	16.970634036698982	Severe covid
1074	XG1	23.396100009032505	Severe covid
1075	XG1	22.696228204298265	Severe covid
1076	XG1	22.863784833389744	Severe covid
1077	XG1	18.010210167553165	Severe covid
1078	XG1	30.084152609246754	Severe covid
1079	XG1	22.380192448855784	Severe covid
1080	XG1	19.854088228437334	Severe covid
1081	XG1	16.646041272432974	Severe covid
1082	XG1	21.636101947516543	Severe covid
1083	XG1	21.38410206748846	Severe covid
1084	XG1	22.48735160090514	Severe covid
1085	XG1	17.894216791471973	Severe covid
1086	XG1	23.180950648893486	Severe covid
1087	XG1	15.00704541000196	Severe covid
1088	XG1	21.748086462798597	Severe covid
1089	XG1	19.19121618363473	Severe covid
1090	XG1	27.442279007469974	Severe covid
1091	XG1	21.555055866323773	Severe covid
1092	XG1	27.845128213895293	Severe covid
1093	XG1	14.089379677083429	Severe covid
1094	XG1	21.29793974693443	Severe covid
1095	XG1	21.637124103051267	Severe covid
1096	XG1	16.7150644077973	Severe covid
1097	XG1	23.167185814755303	Severe covid
1098	XG1	22.451232748070325	Severe covid
1099	XG1	19.385717609177185	Severe covid
1100	XG1	23.33948713755863	Severe covid
1101	XG1	25.628848212331526	Severe covid
1102	XG1	18.371011923910682	Severe covid
1103	XG1	20.535962920855727	Severe covid
1104	XG1	28.39911791026134	Severe covid
1105	XG1	15.773512010200012	Severe covid
1106	XG1	16.8200712275543	Severe covid
1107	XG1	20.07162569718951	Severe covid
1108	XG1	16.454561238720014	Severe covid
1109	XG1	21.35344260112859	Severe covid
1110	XG1	17.469417004970623	Severe covid
1111	XG1	23.188713641649763	Severe covid
1112	XG1	20.36122229080459	Severe covid
1113	XG1	18.232812620455444	Severe covid
1114	XG1	21.623113788907602	Severe covid
1115	XG1	17.843746271895153	Severe covid
1116	XG1	18.459977482299415	Severe covid
1117	XG1	22.48882951733563	Severe covid
1118	XG1	26.618515002445694	Severe covid
1119	XG1	16.139841093333267	Severe covid
1120	XG1	24.242126095841495	Severe covid
1121	XG1	18.302063208735454	Severe covid
1122	XG1	16.749967092168013	Severe covid
1123	XG1	25.108087145802273	Severe covid
1124	XG1	26.49111006226642	Severe covid
1125	XG1	17.260904606556842	Severe covid
1126	XG1	14.475124830278405	Severe covid
1127	XG1	14.891415583939478	Severe covid
1128	XG1	13.997736220965216	Severe covid
1129	XG1	24.8262895354588	Severe covid
1130	XG1	23.111309063110504	Severe covid
1131	XG1	20.58523661502391	Severe covid
1132	XG1	18.407170757702605	Severe covid
1133	XG1	27.563311967229346	Severe covid
1134	XG1	17.721852051615762	Severe covid
1135	XG1	25.077000174859066	Severe covid
1136	XG1	24.90496099041627	Severe covid
1137	XG1	22.484253895625603	Severe covid
1138	XG1	16.168764990202934	Severe covid
1139	XG1	21.8989385313006	Severe covid
1140	XG1	16.165967494513012	Severe covid
1141	XG1	19.3198214899703	Severe covid
1142	XG1	25.004632988857512	Severe covid
1143	XG1	20.062369821342113	Severe covid
1144	XG1	24.930379659534765	Severe covid
1145	XG1	22.503564823829123	Severe covid
1146	XG1	14.069740828139691	Severe covid
1147	XG1	19.38338327740505	Severe covid
1148	XG1	26.912519530420248	Severe covid
1149	XG1	14.624686929863625	Severe covid
1150	XG1	18.32662958626202	Severe covid
1151	XG1	21.271833438771	Severe covid
1152	XG1	20.62426401590194	Severe covid
1153	XG1	17.424860693466428	Severe covid
1154	XG1	17.652529909113998	Severe covid
1155	XG1	17.2174243894456	Severe covid
1156	XG1	14.372993880989812	Severe covid
1157	XG1	25.159243114566763	Severe covid
1158	XG1	27.291880306649514	Severe covid
1159	XG1	18.683331446400075	Severe covid
1160	XG1	21.029406033287067	Severe covid
1161	XG1	18.418724306056045	Severe covid
1162	XG1	15.031164067543475	Severe covid
1163	XG1	14.475100086629922	Severe covid
1164	XG1	17.59809669729069	Severe covid
1165	XG1	19.65820581582718	Severe covid
1166	XG1	20.419182512306364	Severe covid
1167	XG1	21.25929875389285	Severe covid
1168	XG1	15.301047197749794	Severe covid
1169	XG1	14.638683488268748	Severe covid
1170	XG1	23.26492030962555	Severe covid
1171	XG1	19.72358335384058	Severe covid
1172	XG1	19.815385641341948	Severe covid
1173	XG1	18.845256303100264	Severe covid
1174	XG1	20.28195775167375	Severe covid
1175	XG1	18.455431703776767	Severe covid
1176	XG1	19.320344435274038	Severe covid
1177	XG1	18.486595442662644	Severe covid
1178	XG1	18.81835807296686	Severe covid
1179	XG1	15.631390570253746	Severe covid
1180	XG1	16.44326974304483	Severe covid
1181	XG1	21.176738356795802	Severe covid
1182	XG1	22.575358970705047	Severe covid
1183	XG1	18.58465794463006	Severe covid
1184	XG1	18.23467843641259	Severe covid
1185	XG1	24.572333389528843	Severe covid
1186	XG1	29.268938425863347	Severe covid
1187	XG1	22.92483959026514	Severe covid
1188	XG1	27.894347257679193	Severe covid
1189	XG1	29.120456534934615	Severe covid
1190	XG1	14.704962064176595	Severe covid
1191	XG1	16.093751530678563	Severe covid
1192	XG1	14.72532121558014	Severe covid
1193	XG1	20.50946285200956	Severe covid
1194	XG1	18.741366172113754	Severe covid
1195	XG1	24.62394108502161	Severe covid
1196	XG1	23.45197120460825	Severe covid
1197	XG1	19.539999232264513	Severe covid
1198	XG1	24.242127404540383	Severe covid
1199	XG1	17.629236539922545	Severe covid
1200	XG1	24.214562363673313	Severe covid
1201	XG1	30.575220574448267	Severe covid
1202	XG1	17.9920902862797	Severe covid
1203	XG1	26.409858717849122	Severe covid
1204	XG1	14.776542469338402	Severe covid
1205	XG1	15.178649050048351	Severe covid
1206	XG1	19.00412837847573	Severe covid
1207	XG1	20.198071639436993	Severe covid
1208	XG1	21.034154816070807	Severe covid
1209	XG1	19.508095181648176	Severe covid
1210	XG1	22.74316351833674	Severe covid
1211	XG1	21.832884510709416	Severe covid
1212	XG1	21.027083914632527	Severe covid
1213	XG1	16.842494985052102	Severe covid
1214	XG1	23.65577679793319	Severe covid
1215	XG1	21.95180877008363	Severe covid
1216	XG1	21.97749096080523	Severe covid
1217	XG1	21.720322133029207	Severe covid
1218	XG1	17.217976329526422	Severe covid
1219	XG1	20.58822075625647	Severe covid
1220	XG1	19.082130033020682	Severe covid
1221	XG1	16.400399743140298	Severe covid
1222	XG1	17.893120501737677	Severe covid
1223	XG1	21.91195157335736	Severe covid
1224	XG1	18.571055092437565	Severe covid
1225	XG1	21.48237309213119	Severe covid
1226	XG1	16.535283208615667	Severe covid
1227	XG1	23.804102457160056	Severe covid
1228	XG1	19.97449406479979	Severe covid
1229	XG1	18.44962046302133	Severe covid
1230	XG1	19.933463566522704	Severe covid
1231	XG1	16.164529344053104	Severe covid
1232	XG1	15.244393888476331	Severe covid
1233	XG1	20.233766379072392	Severe covid
1234	XG1	24.96066413843818	Severe covid
1235	XG1	23.717592653236647	Severe covid
1236	XG1	24.356438671218267	Severe covid
1237	XG1	15.695673596667426	Severe covid
1238	XG1	21.10339795315399	Severe covid
1239	XG1	15.398236926442507	Severe covid
1240	XG1	21.844613636377677	Severe covid
1241	XG1	19.349054137419618	Severe covid
1242	XG1	17.83684253708582	Severe covid
1243	XG1	21.294623973836583	Severe covid
1244	XG1	24.5244045744792	Severe covid
1245	XG1	16.10452773290894	Severe covid
1246	XG1	16.43052069746822	Severe covid
1247	XG1	23.341141307527366	Severe covid
1248	XG1	21.547451877636515	Severe covid
1249	XG1	20.074488413737274	Severe covid
1250	XG1	16.198760207114184	Severe covid
1251	XG1	16.888871145924693	Severe covid
1252	XG1	20.187395420437188	Severe covid
1253	XG1	22.42145980595256	Severe covid
1254	XG1	19.3084559692623	Severe covid
1255	XG1	21.816782995929117	Severe covid
1256	XG1	21.357341650306612	Severe covid
1257	XG1	20.91419103284579	Severe covid
1258	XG1	19.598665347212044	Severe covid
1259	XG1	25.150608810097484	Severe covid
1260	XG1	23.10386933526871	Severe covid
1261	XG1	18.482727714192666	Severe covid
1262	XG1	17.060486331827935	Severe covid
1263	XG1	25.47577448979073	Severe covid
1264	XG1	21.497490802337108	Severe covid
1265	XG1	21.024558044705763	Severe covid
1266	XG1	18.29476880849742	Severe covid
1267	XG1	23.126223003534705	Severe covid
1268	XG1	29.10420889104553	Severe covid
1269	XG1	19.615141182313213	Severe covid
1270	XG1	22.894391483971038	Severe covid
1271	XG1	15.468620313999589	Severe covid
1272	XG1	25.65208169970268	Severe covid
1273	XG1	20.97355154912031	Severe covid
1274	XG1	26.60468533398359	Severe covid
1275	XG1	15.64219936299303	Severe covid
1276	XG1	17.8800302798877	Severe covid
1277	XG1	19.85507158038134	Severe covid
1278	XG1	27.83939190232179	Severe covid
1279	XG1	31.014162850287036	Severe covid
1280	XG1	27.65483364738347	Severe covid
1281	XG1	18.905516281400107	Severe covid
1282	XG1	20.454758136552478	Severe covid
1283	XG1	17.371492846137624	Severe covid
1284	XG1	21.396800213723786	Severe covid
1285	XG1	21.460388400389668	Severe covid
1286	XG1	19.120452737979864	Severe covid
1287	XG1	19.701747992122712	Severe covid
1288	XG1	27.44227710885485	Severe covid
1289	XG1	22.521555273330737	Severe covid
1290	XG1	22.270971089244554	Severe covid
1291	XG1	18.76442213599591	Severe covid
1292	XG1	19.687884807417877	Severe covid
1293	XG1	22.41739916578677	Severe covid
1294	XG1	22.240849694786426	Severe covid
1295	XG1	25.086996915603862	Severe covid
1296	XG1	22.426876531244055	Severe covid
1297	XG1	20.219559544471952	Severe covid
1298	XG1	26.65323006702729	Severe covid
1299	XG1	21.025175054307613	Severe covid
1300	XG1	25.502656047241768	Severe covid
1301	XG1	18.34422166876842	Severe covid
1302	XG1	19.145628234281638	Severe covid
1303	XG1	18.82883755819644	Severe covid
1304	XG1	16.758823308723652	Severe covid
1305	XG1	23.45285931653216	Severe covid
1306	XG1	27.24292403640725	Severe covid
1307	XG1	23.931677578849737	Severe covid
1308	XG1	21.486477847888203	Severe covid
1309	XG1	19.978635317946452	Severe covid
1310	XG1	19.338683480537423	Severe covid
1311	XG1	20.047462110652365	Severe covid
1312	XG1	16.008481284293225	Severe covid
1313	XG1	19.876471700513342	Severe covid
1314	XG1	21.744997930885624	Severe covid
1315	XG1	18.448808100406445	Severe covid
1316	XG1	20.209871715515597	Severe covid
1317	XG1	20.123318177145354	Severe covid
1318	XG1	22.31333534366196	Severe covid
1319	XG1	22.534121060634227	Severe covid
1320	XG1	31.47989877592276	Severe covid
1321	XG1	19.192348807407445	Severe covid
1322	XG1	18.60808140915474	Severe covid
1323	XG1	21.97268106868058	Severe covid
1324	XG1	17.81225242971622	Severe covid
1325	XG1	26.976966367785604	Severe covid
1326	XG1	19.03940254177054	Severe covid
1327	XG1	19.137301226700398	Severe covid
1328	XG1	21.346405790596787	Severe covid
1329	XG1	22.047483245428868	Severe covid
1330	XG1	17.775778947092224	Severe covid
1331	XG1	28.66931556794257	Severe covid
1332	XG1	31.550619158521616	Severe covid
1333	XG1	28.232012141274797	Severe covid
1334	XG1	19.087028489328468	Severe covid
1335	XG1	24.87667909001471	Severe covid
1336	XG1	19.77371602851935	Severe covid
1337	XG1	29.053673539720545	Severe covid
1338	XG1	16.725805374743242	Severe covid
